source_model,target_model,sample_index,selector,repeat,target_clean_correct,target_logit_drop,target_loss_increase,target_prediction_changed
vit_base_patch16_224,vit_base_patch16_224,13,gradcam_relu,3,True,0.7803134918212891,0.1297946274280548,False
vit_base_patch16_224,vit_base_patch16_224,14,gradcam_relu,3,False,0.21811389923095703,0.06317263841629028,False
vit_base_patch16_224,vit_base_patch16_224,15,gradcam_relu,3,True,0.2458782196044922,0.038296543061733246,False
vit_base_patch16_224,vit_base_patch16_224,8,gradcam_signed,0,True,-0.11680412292480469,-0.09443677961826324,False
vit_base_patch16_224,vit_base_patch16_224,9,gradcam_signed,0,True,0.1627044677734375,0.012977644801139832,False
vit_base_patch16_224,vit_base_patch16_224,10,gradcam_signed,0,True,-0.14190196990966797,-0.01306810975074768,False
vit_base_patch16_224,vit_base_patch16_224,11,gradcam_signed,0,True,0.12207889556884766,0.03625216335058212,False
vit_base_patch16_224,vit_base_patch16_224,12,gradcam_signed,0,True,-0.11907386779785156,0.004370406270027161,False
vit_base_patch16_224,vit_base_patch16_224,13,gradcam_signed,0,True,0.6997251510620117,0.13423454761505127,False
vit_base_patch16_224,vit_base_patch16_224,14,gradcam_signed,0,False,0.39960622787475586,0.3249666094779968,False
vit_base_patch16_224,vit_base_patch16_224,15,gradcam_signed,0,True,0.3522071838378906,0.041943661868572235,False
vit_base_patch16_224,vit_base_patch16_224,8,gradcam_signed,1,True,-0.24720191955566406,-0.09817254543304443,False
vit_base_patch16_224,vit_base_patch16_224,9,gradcam_signed,1,True,0.2713022232055664,0.022078193724155426,False
vit_base_patch16_224,vit_base_patch16_224,10,gradcam_signed,1,True,-0.09991168975830078,-0.009873621165752411,False
vit_base_patch16_224,vit_base_patch16_224,11,gradcam_signed,1,True,0.2158670425415039,0.05825326591730118,False
vit_base_patch16_224,vit_base_patch16_224,12,gradcam_signed,1,True,-0.07158470153808594,0.06046164035797119,False
vit_base_patch16_224,vit_base_patch16_224,13,gradcam_signed,1,True,0.5098543167114258,0.07890111953020096,False
vit_base_patch16_224,vit_base_patch16_224,14,gradcam_signed,1,False,0.2097477912902832,0.0775877833366394,False
vit_base_patch16_224,vit_base_patch16_224,15,gradcam_signed,1,True,0.1554250717163086,0.018334731459617615,False
vit_base_patch16_224,vit_base_patch16_224,8,gradcam_signed,2,True,-0.10691165924072266,-0.07278218865394592,False
vit_base_patch16_224,vit_base_patch16_224,9,gradcam_signed,2,True,0.02187347412109375,-0.0003651082515716553,False
vit_base_patch16_224,vit_base_patch16_224,10,gradcam_signed,2,True,-0.015869140625,-0.001586809754371643,False
