source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
vit_base_patch16_224,cait_s24_224,21,ILSVRC2012_val_00025907.JPEG,block6,random,True,0.0067228348925709724,0.005897900555282831,0.4333479404449463,0.5092673897743225,0.27840328216552734,0.037472352385520935,False
vit_base_patch16_224,cait_s24_224,20,ILSVRC2012_val_00025851.JPEG,block6,no_drop,True,0.004627868998795748,0.004381617996841669,0.5001594424247742,0.5011758804321289,0.1909160614013672,0.011533170938491821,False
vit_base_patch16_224,cait_s24_224,21,ILSVRC2012_val_00025907.JPEG,block6,no_drop,True,0.007506565656512976,0.006954982411116362,0.5142033100128174,0.5149872303009033,0.44122886657714844,0.10052299499511719,False
vit_base_patch16_224,cait_s24_224,22,ILSVRC2012_val_00025989.JPEG,block6,selected,True,-0.0033902330324053764,-0.0035152272321283817,0.4233497977256775,0.49412068724632263,-0.1404094696044922,-0.014594800770282745,False
vit_base_patch16_224,cait_s24_224,23,ILSVRC2012_val_00026068.JPEG,block6,selected,True,-0.00010139113874174654,-0.0002099365519825369,0.42716971039772034,0.49980735778808594,-0.08514595031738281,-0.00519002228975296,False
vit_base_patch16_224,cait_s24_224,22,ILSVRC2012_val_00025989.JPEG,block6,opposite,True,0.0038157517556101084,0.004061209969222546,0.4273158609867096,0.5008038282394409,-0.01136016845703125,0.0007094815373420715,False
vit_base_patch16_224,cait_s24_224,23,ILSVRC2012_val_00026068.JPEG,block6,opposite,True,-0.0012186961248517036,-0.0010336772538721561,0.42738229036331177,0.5016409158706665,-0.054477691650390625,-0.001917324960231781,False
vit_base_patch16_224,cait_s24_224,22,ILSVRC2012_val_00025989.JPEG,block6,deviation,True,-0.005122884642332792,-0.00533788837492466,0.4242798686027527,0.49849197268486023,-0.05229759216308594,-0.005867183208465576,False
vit_base_patch16_224,cait_s24_224,23,ILSVRC2012_val_00026068.JPEG,block6,deviation,True,0.007351510226726532,0.007450099103152752,0.42425328493118286,0.49683114886283875,-0.10091686248779297,-0.005058780312538147,False
vit_base_patch16_224,cait_s24_224,22,ILSVRC2012_val_00025989.JPEG,block6,random,True,0.0022594332695007324,0.002244856907054782,0.43169376254081726,0.5057862997055054,-0.012811660766601562,-8.545815944671631e-06,False
vit_base_patch16_224,cait_s24_224,23,ILSVRC2012_val_00026068.JPEG,block6,random,True,0.0018072868697345257,0.0019776716362684965,0.4299466013908386,0.504510760307312,0.0021533966064453125,0.0024337172508239746,False
vit_base_patch16_224,cait_s24_224,22,ILSVRC2012_val_00025989.JPEG,block6,no_drop,True,0.011543164029717445,0.0113805141299963,0.4989570081233978,0.4988839328289032,-0.05696868896484375,-0.008043870329856873,False
vit_base_patch16_224,cait_s24_224,23,ILSVRC2012_val_00026068.JPEG,block6,no_drop,True,-0.00937868095934391,-0.009403374046087265,0.5071349143981934,0.5077328085899353,0.04227733612060547,0.0048679932951927185,False
vit_base_patch16_224,cait_s24_224,24,ILSVRC2012_val_00026088.JPEG,block6,selected,True,0.012560777366161346,0.01415410079061985,0.43243780732154846,0.5045706033706665,0.11475086212158203,0.00759655237197876,False
vit_base_patch16_224,cait_s24_224,25,ILSVRC2012_val_00026113.JPEG,block6,selected,True,0.03172194957733154,0.033938050270080566,0.44806280732154846,0.5200626850128174,0.4597921371459961,0.10174652934074402,False
vit_base_patch16_224,cait_s24_224,24,ILSVRC2012_val_00026088.JPEG,block6,opposite,True,0.001508462242782116,0.0022086624521762133,0.4312951862812042,0.5041254758834839,0.0832529067993164,0.010807260870933533,False
