model,sample_index,image_name,layer,layer_index,feature_source,grid_h,grid_w,strategy,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,selected_score_mean
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,2,True,0.027123451232910156,0.0019519627094268799,False,0.7288118600845337
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,2,True,0.11639785766601562,0.0065023452043533325,False,0.6162295937538147
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,2,True,0.15270423889160156,0.0151042640209198,False,0.7629661560058594
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,3,True,-0.001514434814453125,0.0015651173889636993,False,0.6235372424125671
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,3,True,0.6097831726074219,0.03150011971592903,False,0.687725841999054
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,3,True,0.1154794692993164,0.01267029345035553,False,0.6741470694541931
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,3,True,-0.38692188262939453,-0.021976232528686523,False,0.7535308003425598
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,3,True,-0.1642618179321289,-0.013253703713417053,False,0.578322172164917
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,3,True,0.30477237701416016,0.027006305754184723,False,0.734076976776123
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,3,True,0.14313507080078125,0.00831923633813858,False,0.6158042550086975
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,3,True,0.06306076049804688,0.004670001566410065,False,0.7669543623924255
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,0,True,-0.08293724060058594,-0.0012126155197620392,False,0.4387015700340271
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,0,True,0.6211147308349609,0.028186652809381485,False,0.707061767578125
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,0,True,1.0073375701904297,0.4009385108947754,False,0.654536783695221
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,0,True,0.5171852111816406,0.05003497749567032,False,0.6081368923187256
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,0,True,0.004910469055175781,-0.00011530518531799316,False,0.5725810527801514
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,0,True,0.4600639343261719,0.05138078331947327,False,0.7306063175201416
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,0,True,0.42533302307128906,0.028029263019561768,False,0.4140504002571106
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,0,True,-0.03633308410644531,0.005867525935173035,False,0.4981555938720703
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,1,True,-0.08293724060058594,-0.0012126155197620392,False,0.4387015700340271
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,1,True,0.6211147308349609,0.028186652809381485,False,0.707061767578125
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,1,True,1.0073375701904297,0.4009385108947754,False,0.654536783695221
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,1,True,0.5171852111816406,0.05003497749567032,False,0.6081368923187256
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,1,True,0.004910469055175781,-0.00011530518531799316,False,0.5725810527801514
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,1,True,0.4600639343261719,0.05138078331947327,False,0.7306063175201416
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,1,True,0.42533302307128906,0.028029263019561768,False,0.4140504002571106
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,1,True,-0.03633308410644531,0.005867525935173035,False,0.4981555938720703
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,2,True,-0.08293724060058594,-0.0012126155197620392,False,0.4387015700340271
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,2,True,0.6211147308349609,0.028186652809381485,False,0.707061767578125
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,2,True,1.0073375701904297,0.4009385108947754,False,0.654536783695221
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,2,True,0.5171852111816406,0.05003497749567032,False,0.6081368923187256
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,2,True,0.004910469055175781,-0.00011530518531799316,False,0.5725810527801514
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,2,True,0.4600639343261719,0.05138078331947327,False,0.7306063175201416
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,2,True,0.42533302307128906,0.028029263019561768,False,0.4140504002571106
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,2,True,-0.03633308410644531,0.005867525935173035,False,0.4981555938720703
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,score_deviation_extreme,0.15,3,True,-0.08293724060058594,-0.0012126155197620392,False,0.4387015700340271
