source_model,sample_index,image_name,condition,selected_common_patches,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
pit_b_224,60,ILSVRC2012_val_00034406.JPEG,promotion,7,0.3290998935699463,0.4958941638469696,0.669528603553772,9.586114883422852
pit_b_224,61,ILSVRC2012_val_00034438.JPEG,promotion,7,0.606123685836792,0.6117371916770935,0.7004889249801636,6.163975715637207
pit_b_224,62,ILSVRC2012_val_00034459.JPEG,promotion,7,0.15175184607505798,0.48451757431030273,0.6497957110404968,10.936565399169922
pit_b_224,63,ILSVRC2012_val_00034548.JPEG,promotion,7,0.31717777252197266,0.5433444380760193,0.6724260449409485,6.163346767425537
pit_b_224,0,ILSVRC2012_val_00031361.JPEG,final_high,7,0.3069332242012024,0.5927578210830688,0.7055032849311829,6.5501251220703125
pit_b_224,1,ILSVRC2012_val_00031410.JPEG,final_high,7,0.28383374214172363,0.5772089958190918,0.6885632276535034,6.71366024017334
pit_b_224,2,ILSVRC2012_val_00031472.JPEG,final_high,7,0.06779733300209045,0.5439920425415039,0.6645095944404602,7.511589527130127
pit_b_224,3,ILSVRC2012_val_00031495.JPEG,final_high,7,0.2592947483062744,0.5351879000663757,0.6668426990509033,8.182002067565918
pit_b_224,4,ILSVRC2012_val_00031548.JPEG,final_high,7,-0.02174527198076248,0.5073028206825256,0.6744811534881592,7.324034690856934
pit_b_224,5,ILSVRC2012_val_00031586.JPEG,final_high,7,0.2234041392803192,0.4443701207637787,0.6599984765052795,12.861224174499512
pit_b_224,6,ILSVRC2012_val_00031588.JPEG,final_high,7,0.16870346665382385,0.47381243109703064,0.683253288269043,8.24338436126709
pit_b_224,7,ILSVRC2012_val_00031593.JPEG,final_high,7,-0.0003636712208390236,0.4857260286808014,0.6812264323234558,7.630490779876709
pit_b_224,8,ILSVRC2012_val_00031629.JPEG,final_high,7,0.06306561082601547,0.4812009930610657,0.6680663824081421,8.834795951843262
pit_b_224,9,ILSVRC2012_val_00031647.JPEG,final_high,7,0.11380209028720856,0.499077707529068,0.6643308997154236,8.938218116760254
pit_b_224,10,ILSVRC2012_val_00031670.JPEG,final_high,7,0.16727042198181152,0.5315453410148621,0.6886811852455139,7.032088756561279
pit_b_224,11,ILSVRC2012_val_00031686.JPEG,final_high,7,0.20568951964378357,0.5417835116386414,0.6964631080627441,7.768930435180664
pit_b_224,12,ILSVRC2012_val_00031762.JPEG,final_high,7,0.6492511034011841,0.6396467089653015,0.7240467071533203,5.555912494659424
pit_b_224,13,ILSVRC2012_val_00031783.JPEG,final_high,7,0.5048959255218506,0.6192760467529297,0.7057773470878601,5.241318225860596
pit_b_224,14,ILSVRC2012_val_00031785.JPEG,final_high,7,0.5338258743286133,0.5339690446853638,0.6952829360961914,8.423261642456055
pit_b_224,15,ILSVRC2012_val_00031789.JPEG,final_high,7,0.21214039623737335,0.43854817748069763,0.662948727607727,13.326582908630371
pit_b_224,16,ILSVRC2012_val_00031922.JPEG,final_high,7,0.17151007056236267,0.5564274191856384,0.6861932873725891,7.443251132965088
pit_b_224,17,ILSVRC2012_val_00031927.JPEG,final_high,7,0.1577669084072113,0.5354121327400208,0.6766648292541504,9.271734237670898
pit_b_224,18,ILSVRC2012_val_00032032.JPEG,final_high,7,0.5095335245132446,0.6310321092605591,0.7047320008277893,5.393908977508545
