source_model,target_model,sample_index,image_name,view_index,semantic_score,raw_target_removal_delta,processed_target_removal_delta,raw_source_removal_delta,processed_source_removal_delta,raw_transfer_selective_benefit,processed_transfer_selective_benefit,view_to_uniform_cosine
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,10,0.04048305004835129,0.0010308325290679932,0.0011065974831581116,-0.0157470703125,-0.0156402587890625,-0.016777902841567993,-0.01674685627222061,0.43798828125
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,11,-0.0011256567668169737,-0.0026137083768844604,-0.0027497410774230957,0.0021915435791015625,0.002254486083984375,0.004805251955986023,0.005004227161407471,0.3056640625
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,12,0.032296814024448395,0.0008331313729286194,0.0008636415004730225,-0.0148162841796875,-0.01448822021484375,-0.01564941555261612,-0.015351861715316772,0.474365234375
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,13,0.011137114837765694,0.0003603696823120117,0.0004466995596885681,0.006061553955078125,0.00594329833984375,0.005701184272766113,0.005496598780155182,0.335205078125
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,14,0.010937433689832687,0.0030861422419548035,0.003059074282646179,-0.01116180419921875,-0.01099395751953125,-0.014247946441173553,-0.01405303180217743,0.490478515625
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,15,-0.0023564244620501995,0.003603316843509674,0.003552936017513275,0.004192352294921875,0.004302978515625,0.0005890354514122009,0.0007500424981117249,0.414794921875
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,16,0.06531452387571335,-0.001768842339515686,-0.0019237250089645386,-0.0123138427734375,-0.01212310791015625,-0.010545000433921814,-0.010199382901191711,0.50927734375
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,17,-0.03859468549489975,0.0024572983384132385,0.0024807527661323547,0.011932373046875,0.01183319091796875,0.009475074708461761,0.009352438151836395,0.32958984375
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,18,0.02741621434688568,-0.00014284253120422363,-0.00017617642879486084,-0.00864410400390625,-0.00864410400390625,-0.008501261472702026,-0.00846792757511139,0.467041015625
visformer_small,pit_b_224,53,ILSVRC2012_val_00040966.JPEG,19,0.01995042711496353,-0.0005631297826766968,-0.00037794560194015503,0.031036376953125,0.0305328369140625,0.0315995067358017,0.030910782516002655,0.33349609375
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,0,-0.010078027844429016,-0.0011278260499238968,-0.0013751890510320663,-0.006649017333984375,-0.006633758544921875,-0.005521191284060478,-0.005258569493889809,0.51025390625
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,1,0.019142836332321167,0.0024041738361120224,0.0024850275367498398,0.009246826171875,0.00926971435546875,0.006842652335762978,0.00678468681871891,0.341552734375
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,2,-0.05134641006588936,0.001949181780219078,0.0017172079533338547,-0.0190887451171875,-0.018707275390625,-0.021037926897406578,-0.020424483343958855,0.486083984375
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,3,0.03551509231328964,0.002374546602368355,0.0030534230172634125,0.0189666748046875,0.018524169921875,0.016592128202319145,0.015470746904611588,0.369384765625
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,4,-0.04447440803050995,-0.0032047033309936523,-0.003298381343483925,-0.01358795166015625,-0.01355743408203125,-0.010383248329162598,-0.010259052738547325,0.51904296875
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,5,0.02240966446697712,-0.00048781000077724457,-0.0007308311760425568,0.0079345703125,0.007965087890625,0.008422380313277245,0.008695919066667557,0.3505859375
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,6,-0.0806041806936264,-0.001368282362818718,-0.0010544601827859879,-0.0201568603515625,-0.0200653076171875,-0.018788577988743782,-0.019010847434401512,0.52099609375
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,7,0.03551943600177765,-0.0004485100507736206,-0.0003628786653280258,0.00969696044921875,0.0096435546875,0.01014547049999237,0.010006433352828026,0.352294921875
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,8,-0.04421929270029068,-0.0020352303981781006,-0.0020840708166360855,-0.033111572265625,-0.032806396484375,-0.0310763418674469,-0.030722325667738914,0.40380859375
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,9,0.08910216391086578,-0.0028574708849191666,-0.002952052280306816,0.010894775390625,0.011383056640625,0.013752246275544167,0.014335108920931816,0.35693359375
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,10,-0.021546857431530952,0.0030726343393325806,0.003108544275164604,-0.0158233642578125,-0.015869140625,-0.01889599859714508,-0.018977684900164604,0.50146484375
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,11,0.03293358534574509,-0.00044409558176994324,-0.0003237184137105942,0.00878143310546875,0.00873565673828125,0.009225528687238693,0.009059375151991844,0.338623046875
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,12,0.04301711916923523,-0.001272624358534813,-0.0014202315360307693,-0.01139068603515625,-0.011566162109375,-0.010118061676621437,-0.01014593057334423,0.54443359375
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,13,0.003454491961747408,0.0011750366538763046,0.0010150410234928131,0.005401611328125,0.005657196044921875,0.004226574674248695,0.004642155021429062,0.30078125
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,14,0.028836343437433243,0.005331214517354965,0.005521347746253014,-0.0031414031982421875,-0.003307342529296875,-0.008472617715597153,-0.008828690275549889,0.484130859375
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,15,0.08492898941040039,-0.001497272402048111,-0.0018618050962686539,0.00243377685546875,0.002513885498046875,0.003931049257516861,0.004375690594315529,0.37353515625
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,16,-0.007071841508150101,-0.00020904093980789185,-0.0001685507595539093,-0.0126953125,-0.01277923583984375,-0.012486271560192108,-0.01261068508028984,0.53076171875
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,17,0.0003980868496000767,0.00241682305932045,0.0029560308903455734,0.00966644287109375,0.0094146728515625,0.0072496198117733,0.006458641961216927,0.351806640625
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,18,0.0014447197318077087,-0.0034815724939107895,-0.0037577543407678604,-0.0094757080078125,-0.009490966796875,-0.0059941355139017105,-0.00573321245610714,0.53857421875
visformer_small,pit_b_224,54,ILSVRC2012_val_00041010.JPEG,19,0.01774965599179268,-0.00291360542178154,-0.0031338147819042206,0.0055084228515625,0.00539398193359375,0.00842202827334404,0.00852779671549797,0.41748046875
visformer_small,pit_b_224,55,ILSVRC2012_val_00041063.JPEG,0,0.027180347591638565,-0.00026733800768852234,-0.00012133270502090454,-0.0068511962890625,-0.006748199462890625,-0.006583858281373978,-0.0066268667578697205,0.556640625
visformer_small,pit_b_224,55,ILSVRC2012_val_00041063.JPEG,1,-0.007395784370601177,-0.0008285120129585266,-0.0009417161345481873,0.00714874267578125,0.0070648193359375,0.007977254688739777,0.008006535470485687,0.54296875
visformer_small,pit_b_224,55,ILSVRC2012_val_00041063.JPEG,2,0.007588185369968414,-0.00022001564502716064,-0.0001720339059829712,-0.00472259521484375,-0.004611968994140625,-0.004502579569816589,-0.004439935088157654,0.441650390625
visformer_small,pit_b_224,55,ILSVRC2012_val_00041063.JPEG,3,-0.044176749885082245,-0.000674225389957428,-0.0008121952414512634,-0.0014181137084960938,-0.0013179779052734375,-0.0007438883185386658,-0.0005057826638221741,0.4228515625
visformer_small,pit_b_224,55,ILSVRC2012_val_00041063.JPEG,4,0.001643677707761526,-0.0002767890691757202,-0.00020784512162208557,-0.011871337890625,-0.01168060302734375,-0.01159454882144928,-0.011472757905721664,0.55224609375
visformer_small,pit_b_224,55,ILSVRC2012_val_00041063.JPEG,5,-0.04412095621228218,0.0007416941225528717,0.0008180029690265656,0.0070953369140625,0.0067596435546875,0.006353642791509628,0.0059416405856609344,0.487548828125
visformer_small,pit_b_224,55,ILSVRC2012_val_00041063.JPEG,6,0.006482227705419064,-5.148351192474365e-05,0.0002843514084815979,-0.0070037841796875,-0.006908416748046875,-0.006952300667762756,-0.007192768156528473,0.55810546875
