model,sample_index,image_name,target_mode,map_variant,map_rank_spearman,map_top_half_iou,gradcam_zero
vit_base_patch16_224,16,ILSVRC2012_val_00000695.JPEG,predicted,gradcam_abs,-0.19662439823150635,0.34246575832366943,True
vit_base_patch16_224,17,ILSVRC2012_val_00000724.JPEG,predicted,gradcam_abs,0.18016399443149567,0.2405063360929489,True
vit_base_patch16_224,18,ILSVRC2012_val_00000781.JPEG,predicted,gradcam_abs,-0.05849277600646019,0.3802816867828369,True
vit_base_patch16_224,19,ILSVRC2012_val_00000809.JPEG,predicted,gradcam_abs,0.1819649487733841,0.23270440101623535,True
vit_base_patch16_224,20,ILSVRC2012_val_00000871.JPEG,predicted,gradcam_abs,-0.0032194056548178196,0.34246575832366943,True
vit_base_patch16_224,21,ILSVRC2012_val_00000890.JPEG,predicted,gradcam_abs,-0.14631880819797516,0.37062937021255493,True
vit_base_patch16_224,22,ILSVRC2012_val_00000989.JPEG,predicted,gradcam_abs,0.4544732868671417,0.22499999403953552,True
vit_base_patch16_224,23,ILSVRC2012_val_00001094.JPEG,predicted,gradcam_abs,0.0838814526796341,0.26451611518859863,True
vit_base_patch16_224,24,ILSVRC2012_val_00001115.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,25,ILSVRC2012_val_00001343.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,26,ILSVRC2012_val_00001379.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,27,ILSVRC2012_val_00001425.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,28,ILSVRC2012_val_00001434.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,29,ILSVRC2012_val_00001435.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,30,ILSVRC2012_val_00001512.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,31,ILSVRC2012_val_00001537.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,24,ILSVRC2012_val_00001115.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,25,ILSVRC2012_val_00001343.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,26,ILSVRC2012_val_00001379.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,27,ILSVRC2012_val_00001425.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,28,ILSVRC2012_val_00001434.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,29,ILSVRC2012_val_00001435.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,30,ILSVRC2012_val_00001512.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,31,ILSVRC2012_val_00001537.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,24,ILSVRC2012_val_00001115.JPEG,predicted,gradcam_relu,-0.4557307958602905,0.5934959053993225,True
vit_base_patch16_224,25,ILSVRC2012_val_00001343.JPEG,predicted,gradcam_relu,-0.29063743352890015,0.46268656849861145,True
vit_base_patch16_224,26,ILSVRC2012_val_00001379.JPEG,predicted,gradcam_relu,0.42035555839538574,0.21739129722118378,True
