model,sample_index,image_name,strategy,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,global_feature_shift,kept_local_feature_shift,kept_score_abs_change,gradient_cosine,gradient_norm_ratio
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,random_uniform,0.15,0,True,0.3539094924926758,0.032376714050769806,False,0.005291402339935303,0.0662197545170784,0.013880292885005474,0.010401766747236252,6.195797443389893
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,random_uniform,0.15,0,True,0.13733768463134766,0.00780738890171051,False,0.0013543367385864258,0.07287108898162842,0.011766395531594753,-0.009195578284561634,26.02573013305664
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,random_uniform,0.15,0,True,0.0038127899169921875,0.048625603318214417,False,0.0916796326637268,0.14360253512859344,0.030992751941084862,-0.08494003117084503,2.463153839111328
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,random_uniform,0.15,1,True,0.06340980529785156,0.0029672272503376007,False,0.0028604865074157715,0.08327655494213104,0.019041862338781357,0.010961893945932388,1.2999252080917358
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,random_uniform,0.15,1,True,0.8566017150878906,0.038076747208833694,False,0.039545416831970215,0.10186240077018738,0.015299523249268532,-0.0020105289295315742,3.089751720428467
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,random_uniform,0.15,1,True,0.5772733688354492,0.20381587743759155,False,0.01948016881942749,0.11324451118707657,0.020219601690769196,0.32132360339164734,2.335707664489746
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,random_uniform,0.15,1,True,0.1538553237915039,0.0016613006591796875,False,0.03538477420806885,0.12694218754768372,0.02282116934657097,-0.08901557326316833,3.1591389179229736
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,random_uniform,0.15,1,True,0.070892333984375,0.0024518221616744995,False,0.016349196434020996,0.11367784440517426,0.016482707113027573,0.009202118963003159,9.112024307250977
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,random_uniform,0.15,1,True,0.06450939178466797,0.004800029098987579,False,0.001475512981414795,0.07030925154685974,0.013843167573213577,-0.0069469064474105835,3.1612188816070557
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,random_uniform,0.15,1,True,0.13120079040527344,0.007375098764896393,False,0.0018532276153564453,0.07152439653873444,0.011070379056036472,0.009509704075753689,19.640098571777344
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,random_uniform,0.15,1,True,0.1577014923095703,0.016126073896884918,False,0.02285844087600708,0.11618182063102722,0.022036710754036903,-0.017508801072835922,4.173242092132568
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,random_uniform,0.15,2,True,0.2739410400390625,0.019055839627981186,False,0.011685073375701904,0.07276982814073563,0.019823694601655006,0.026280010119080544,2.585712432861328
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,random_uniform,0.15,2,True,0.7355670928955078,0.03850715234875679,False,0.04537057876586914,0.11608798056840897,0.018542900681495667,0.03475774824619293,4.420245170593262
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,random_uniform,0.15,2,True,0.07358551025390625,-0.05263231694698334,False,0.015300154685974121,0.08753805607557297,0.014749136753380299,0.20033839344978333,0.8668255805969238
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,random_uniform,0.15,2,True,-0.3650836944580078,-0.020762000232934952,False,0.05053597688674927,0.10612604767084122,0.02644656039774418,-0.01734035089612007,3.8042242527008057
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,random_uniform,0.15,2,True,-0.09584522247314453,-0.008602842688560486,False,0.016271471977233887,0.10639704763889313,0.015705399215221405,0.008811232633888721,1.841537594795227
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,random_uniform,0.15,2,True,0.4217042922973633,0.040935300290584564,False,0.008690893650054932,0.05487222969532013,0.011643177829682827,0.09707532823085785,3.7676167488098145
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,random_uniform,0.15,2,True,0.1913595199584961,0.011203885078430176,False,0.00189131498336792,0.09327266365289688,0.01314051914960146,0.0009471431840211153,8.85370922088623
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,random_uniform,0.15,2,True,0.1356983184814453,0.012995317578315735,False,0.014354944229125977,0.0990065410733223,0.019600428640842438,0.02209506556391716,0.6182615756988525
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,random_uniform,0.15,3,True,0.00891876220703125,-0.0003826431930065155,False,0.003728806972503662,0.07534243911504745,0.025028957054018974,-0.009806220419704914,1.007341742515564
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,random_uniform,0.15,3,True,0.5504245758056641,0.021626930683851242,False,0.03830832242965698,0.11880031228065491,0.018203550949692726,0.2942844033241272,2.1357953548431396
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,random_uniform,0.15,3,True,0.20602703094482422,-0.0020061880350112915,False,0.022610247135162354,0.09212049096822739,0.014768755063414574,0.24685144424438477,1.499937891960144
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,random_uniform,0.15,3,True,0.14154624938964844,-0.004629962146282196,False,0.02879399061203003,0.10664564371109009,0.022048411890864372,0.39912956953048706,0.8954564929008484
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,random_uniform,0.15,3,True,-0.26015377044677734,-0.018502477556467056,False,0.019063234329223633,0.11476249992847443,0.01567602902650833,-0.0053756036795675755,0.5503333210945129
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,random_uniform,0.15,3,True,0.2869253158569336,0.025466039776802063,False,0.002799093723297119,0.07090561091899872,0.014965797774493694,-0.04574720561504364,6.513995170593262
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,random_uniform,0.15,3,True,0.14618587493896484,0.008371613919734955,False,0.0019407272338867188,0.07459288090467453,0.010555613785982132,0.05273978039622307,8.768919944763184
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,random_uniform,0.15,3,True,0.15415191650390625,0.012244217097759247,False,0.008645296096801758,0.1003270223736763,0.015323502011597157,-0.10734643042087555,1.5235501527786255
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,score_deviation_extreme,0.15,0,True,0.0363922119140625,0.0019624345004558563,False,0.0006203651428222656,0.03680393099784851,0.009214336052536964,0.030818399041891098,1.1468250751495361
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,score_deviation_extreme,0.15,0,True,0.7711067199707031,0.03711364045739174,False,0.05431395769119263,0.11165774613618851,0.01575026661157608,0.1252199113368988,7.413147926330566
